"cod_materia","codenservicio_mat","nombre_mat","tipo_descriptor","cod_condicion","cod_condicion_padre","tipo","cantmaterias","cod_plan","cantcreditos","cod_grupo","nombre_grupo","cod_elemento","tipo_instancia","nombre_mat-2","codenservicio_mat-2"
"20807","1617","SIMULACION A EVENTOS DISCRETOS","C","704561","704565","B","1","","","","","88359","E","CREDITOS NO ACUM PROB Y EST.","1025P"
"20807","1617","SIMULACION A EVENTOS DISCRETOS","C","704561","704565","B","1","","","","","33778","E","PROBABILIDAD Y ESTADISTICA","1075"
"20807","1617","SIMULACION A EVENTOS DISCRETOS","C","704564","704565","N","","","","","","4306","C","PROGRAMACION 4","1324"
"20807","1617","SIMULACION A EVENTOS DISCRETOS","C","704561","704565","B","1","","","","","32684","E","ANALISIS MATEMATICO II (P. 74)","CP25"
"20807","1617","SIMULACION A EVENTOS DISCRETOS","C","704561","704565","B","1","","","","","32623","E","ANALISIS MATEMATICO II","CP6"
"20807","1617","SIMULACION A EVENTOS DISCRETOS","C","704561","704565","B","1","","","","","32632","E","PROBABILIDAD Y ESTADISTICA","1025"
"20807","1617","SIMULACION A EVENTOS DISCRETOS","C","704565","","AND","","","","","","","","",""
"20479","1937","SISTEMAS DE INFORMACION EN SALUD","C","736933","736934","B","1","","","","","102575","E","CREDITOS NO ACUM. CON SISTEMAS DE INF. EN SALUD","1937P"
"20479","1937","SISTEMAS DE INFORMACION EN SALUD","C","736933","736934","B","1","","","","","63299","E","CREDITOS ASIGNADOS POR REVALIDA","BD15"
"20479","1937","SISTEMAS DE INFORMACION EN SALUD","C","736933","736934","B","1","","","","","103590","E","CREDITOS NO ACUM. CON SIST. DE INFORMACION EN SALUD","1937T"
"20479","1937","SISTEMAS DE INFORMACION EN SALUD","C","736935","736936","C","","","","","","965","C","MICROBIOLOGIA DE LACTEOS 5º","17038"
"20479","1937","SISTEMAS DE INFORMACION EN SALUD","C","736937","736938","B","1","","","","","32944","E","FUNDAMENTOS DE BASES DE DATOS","1911"
"20479","1937","SISTEMAS DE INFORMACION EN SALUD","C","736937","736938","B","1","","","","","33099","E","BASES DE DATOS","CP362"
"20479","1937","SISTEMAS DE INFORMACION EN SALUD","C","736936","736938","NOT","","","","","","","","",""
"20479","1937","SISTEMAS DE INFORMACION EN SALUD","C","736934","736938","NOT","","","","","","","","",""
"20479","1937","SISTEMAS DE INFORMACION EN SALUD","C","736938","","AND","","","","","","","","",""
"57655","1781","SISTEMAS DE INFORMACION PARA EL ANALISIS DE GRANDES VOLUMENES DE DATOS","C","639772","639773","B","1","","","","","71920","C","INGLES","413"
"57655","1781","SISTEMAS DE INFORMACION PARA EL ANALISIS DE GRANDES VOLUMENES DE DATOS","C","639772","639773","B","1","","","","","20477","C","NEUROLOGIA","675"
"57655","1781","SISTEMAS DE INFORMACION PARA EL ANALISIS DE GRANDES VOLUMENES DE DATOS","C","639774","639777","M","","","","","","","","",""
"57655","1781","SISTEMAS DE INFORMACION PARA EL ANALISIS DE GRANDES VOLUMENES DE DATOS","C","639775","639777","M","","","","","","","","",""
"57655","1781","SISTEMAS DE INFORMACION PARA EL ANALISIS DE GRANDES VOLUMENES DE DATOS","C","639776","639777","N","","","","","","4316","C","TALLER DE PROGRAMACION","1327"
"57655","1781","SISTEMAS DE INFORMACION PARA EL ANALISIS DE GRANDES VOLUMENES DE DATOS","C","639773","639777","NOT","","","","","","","","",""
"57655","1781","SISTEMAS DE INFORMACION PARA EL ANALISIS DE GRANDES VOLUMENES DE DATOS","C","639777","","AND","","","","","","","","",""
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202553","202554","B","2","","","","","32687","E","PROGRAMACION 4","1324"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202553","202554","B","2","","","","","4316","C","TALLER DE PROGRAMACION","1327"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202552","202554","B","2","","","","","4494","C","TALLER III ( 2DO.SEM.)","CP71"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202552","202554","B","2","","","","","4318","C","TALLER III (1ER.SEM.)","CP30"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202548","202555","B","1","","","","","32700","E","ARQUITECTURA DE SISTEMAS","CP28"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202543","202555","B","1","","","","","4270","C","TALLER II","CP10"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202543","202555","B","1","","","","","32613","E","PROGRAMACION 1","1320"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202543","202555","B","1","","","","","32626","E","PROGRAMACION I","CP9"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202543","202555","B","1","","","","","32665","E","PROGRAMACION 1","1322"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202543","202555","B","1","","","","","32683","E","COMPUTACION (P. 74)","CP24"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202543","202555","B","1","","","","","32918","E","COMPUTACION","CP52"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202543","202555","B","1","","","","","32922","E","INT. A LA COMPUTACION","CP36"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202544","202555","B","1","","","","","32688","E","TEORIA DE LENGUAJES","1325"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202544","202555","B","1","","","","","32704","E","TEORIA DE LA PROGRAMACION I","CP33"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202545","202555","B","1","","","","","32663","E","PROGRAMACION 3","1323"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202545","202555","B","1","","","","","32701","E","PROGRAMACION III","CP29"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202546","202555","B","1","","","","","33100","E","COMUNICACION DE DATOS","CP364"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202546","202555","B","1","","","","","57917","C","INT. A LAS REDES DE COMPUTADORES","1406"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202546","202555","B","1","","","","","58200","C","REDES DE COMPUTADORAS","1446"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202546","202555","B","1","","","","","58213","C","INT. A LAS REDES DE COMPUTADORAS","1433"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202546","202555","B","1","","","","","64663","E","ASPECTOS BASICOS DE REDES DE COMPUT","1454"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202547","202555","B","1","","","","","32629","E","PROGRAMACION II","CP15"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202547","202555","B","1","","","","","32635","E","PROGRAMACION 2","1321"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202548","202555","B","1","","","","","6160","C","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","1444"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202548","202555","B","1","","","","","6161","C","TALLER DE ARQUITECTURA DE COMPUTADORAS","1445"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202548","202555","B","1","","","","","32664","E","INT. A LA ARQUITECTURA DE COMPUTADORES","1403"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202548","202555","B","1","","","","","33401","E","ARQUITECTURA DE COMPUTADORES 2","1425"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202548","202555","B","1","","","","","33672","E","ARQUITECTURA DE COMPUTADORAS","1443"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202548","202555","B","1","","","","","63833","E","COMPL.ARQUITECTURA DE COMPUTADORAS","1453"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202549","202555","B","1","","","","","32170","E","SISTEMAS OPERATIVOS","C350"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202549","202555","B","1","","","","","32696","E","SISTEMAS OPERATIVOS","1511"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202549","202555","B","1","","","","","32702","E","SISTEMAS OPERATIVOS","CP31"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202549","202555","B","1","","","","","32841","E","SISTEMAS OPERATIVOS","1518"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202549","202555","B","1","","","","","33112","E","SISTEMAS OPERATIVOS","1532"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202549","202555","B","1","","","","","33693","E","SISTEMAS OPERATIVOS","1537"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202550","202555","B","1","","","","","32622","E","LOGICA","CP4"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202550","202555","B","1","","","","","32637","E","LOGICA","1027"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202550","202555","B","1","","","","","33805","E","LOGICA Y COMPUTACION","1010"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202550","202555","B","1","","","","","75527","E","LOGICA MODALIDAD AL REVES","1013"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202551","202555","B","1","","","","","32944","E","FUNDAMENTOS DE BASES DE DATOS","1911"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202551","202555","B","1","","","","","33099","E","BASES DE DATOS","CP362"
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202554","202555","OR","","","","","","","","",""
"18391","1414","SISTEMAS DISTRIBUIDOS","C","202555","","AND","","","","","","","","",""
"59526","1556","SISTEMAS EMBEBIDOS PARA TIEMPO REAL","C","681374","681376","N","","","","","","32635","E","PROGRAMACION 2","1321"
"59526","1556","SISTEMAS EMBEBIDOS PARA TIEMPO REAL","C","681375","681376","B","1","","","","","32664","E","INT. A LA ARQUITECTURA DE COMPUTADORES","1403"
"59526","1556","SISTEMAS EMBEBIDOS PARA TIEMPO REAL","C","681375","681376","B","1","","","","","102368","E","CREDITOS NO ACUM. CON ARQUITECTURA DE COMPUTADORAS","1443P"
"59526","1556","SISTEMAS EMBEBIDOS PARA TIEMPO REAL","C","681375","681376","B","1","","","","","33672","E","ARQUITECTURA DE COMPUTADORAS","1443"
"59526","1556","SISTEMAS EMBEBIDOS PARA TIEMPO REAL","C","681375","681376","B","1","","","","","33400","E","ARQUITECTURA DE COMPUTADORES 1","1424"
"59526","1556","SISTEMAS EMBEBIDOS PARA TIEMPO REAL","C","681376","","AND","","","","","","","","",""
"20925","1537","SISTEMAS OPERATIVOS","C","808274","808276","B","2","","","","","32620","E","GEOMETRIA Y ALGEBRA LINEAL","CP2"
"20925","1537","SISTEMAS OPERATIVOS","C","808274","808276","B","2","","","","","32619","E","ANALISIS MATEMATICO I","CP1"
"20925","1537","SISTEMAS OPERATIVOS","C","808275","808276","B","1","","","","","32623","E","ANALISIS MATEMATICO II","CP6"
"20925","1537","SISTEMAS OPERATIVOS","C","808275","808276","B","1","","","","","32622","E","LOGICA","CP4"
"20925","1537","SISTEMAS OPERATIVOS","C","808276","808278","AND","","","","","","","","",""
"20925","1537","SISTEMAS OPERATIVOS","C","808277","808278","B","1","","","","","91033","E","CREDITOS NO ACUM MATEMATICA DISCRETA 1","1023P"
"20925","1537","SISTEMAS OPERATIVOS","C","808277","808278","B","1","","","","","33900","E","CREDITOS ASIGNADOS POR REVALIDA","MA29"
"20925","1537","SISTEMAS OPERATIVOS","C","808277","808278","B","1","","","","","32612","E","MATEMATICA DISCRETA 1","1023"
"20925","1537","SISTEMAS OPERATIVOS","C","808279","808280","B","1","","","","","32841","E","SISTEMAS OPERATIVOS","1518"
"20925","1537","SISTEMAS OPERATIVOS","C","808279","808280","B","1","","","","","33112","E","SISTEMAS OPERATIVOS","1532"
"20925","1537","SISTEMAS OPERATIVOS","C","808279","808280","B","1","","","","","32696","E","SISTEMAS OPERATIVOS","1511"
"20925","1537","SISTEMAS OPERATIVOS","C","808281","808285","B","1","","","","","102368","E","CREDITOS NO ACUM. CON ARQUITECTURA DE COMPUTADORAS","1443P"
"20925","1537","SISTEMAS OPERATIVOS","C","808282","808285","B","1","","","","","88358","E","CREDITOS NO ACUM GAL1","1030P"
"20925","1537","SISTEMAS OPERATIVOS","C","808282","808285","B","1","","","","","33738","E","CREDITOS ASIGNADOS POR REVALIDA","MAT33"
"20925","1537","SISTEMAS OPERATIVOS","C","808282","808285","B","1","","","","","33647","E","GEOMETRIA Y ALGEBRA LINEAL 1","1071"
"20925","1537","SISTEMAS OPERATIVOS","C","808282","808285","B","1","","","","","33645","E","GEOMETRIA Y ALGEBRA LINEAL 1 (ANUAL)","1053"
"20925","1537","SISTEMAS OPERATIVOS","C","808282","808285","B","1","","","","","33580","E","CREDITOS ASIGNADOS POR REVALIDA","M9"
"20925","1537","SISTEMAS OPERATIVOS","C","808282","808285","B","1","","","","","32682","E","GEOMETRIA Y ALGEBRA LINEAL (P. 74)","CP23"
"20925","1537","SISTEMAS OPERATIVOS","C","808282","808285","B","1","","","","","32655","E","GEOMETRIA Y ALGEBRA LINEAL 1","1030"
"20925","1537","SISTEMAS OPERATIVOS","C","808282","808285","B","1","","","","","32620","E","GEOMETRIA Y ALGEBRA LINEAL","CP2"
"20925","1537","SISTEMAS OPERATIVOS","C","808282","808285","B","1","","","","","32590","E","ALGEBRA LINEAL","1021"
"20925","1537","SISTEMAS OPERATIVOS","C","808282","808285","B","1","","","","","114417","E","GEOMETRIA Y ALGEBRA LINEAL 1 INTERACTIVA","GAL1P"
"20925","1537","SISTEMAS OPERATIVOS","C","808281","808285","B","1","","","","","58195","C","ARQUITECTURA DE COMPUTADORAS","1443"
"20925","1537","SISTEMAS OPERATIVOS","C","808281","808285","B","1","","","","","58140","C","ARQUITECTURA DE COMPUTADORES 1","1424"
"20925","1537","SISTEMAS OPERATIVOS","C","808281","808285","B","1","","","","","32700","E","ARQUITECTURA DE SISTEMAS","CP28"
"20925","1537","SISTEMAS OPERATIVOS","C","808281","808285","B","1","","","","","4296","C","INT. A LA ARQUITECTURA DE COMPUTADORES","1403"
"20925","1537","SISTEMAS OPERATIVOS","C","808280","808285","NOT","","","","","","","","",""
"20925","1537","SISTEMAS OPERATIVOS","C","808278","808285","OR","","","","","","","","",""
"20925","1537","SISTEMAS OPERATIVOS","C","808284","808285","B","1","","","","","101522","E","CREDITOS NO ACUM PROGRAMACION 2","1321P"
"20925","1537","SISTEMAS OPERATIVOS","C","808284","808285","B","1","","","","","32635","E","PROGRAMACION 2","1321"
"20925","1537","SISTEMAS OPERATIVOS","C","808284","808285","B","1","","","","","32629","E","PROGRAMACION II","CP15"
"20925","1537","SISTEMAS OPERATIVOS","C","808283","808285","B","1","","","","","89298","E","CREDITOS NO ACUM CALCULO 1","1020P"
"20925","1537","SISTEMAS OPERATIVOS","C","808283","808285","B","1","","","","","88356","E","CREDITOS NO ACUM CDIV","1061P"
"20925","1537","SISTEMAS OPERATIVOS","C","808283","808285","B","1","","","","","77790","E","CALCULO DIF. E INTEGRAL EN UNA VARIABLE","1061"
"20925","1537","SISTEMAS OPERATIVOS","C","808283","808285","B","1","","","","","33738","E","CREDITOS ASIGNADOS POR REVALIDA","MAT33"
"20925","1537","SISTEMAS OPERATIVOS","C","808283","808285","B","1","","","","","33646","E","CALCULO 1","1070"
"20925","1537","SISTEMAS OPERATIVOS","C","808283","808285","B","1","","","","","33644","E","CALCULO 1 (ANUAL)","1052"
"20925","1537","SISTEMAS OPERATIVOS","C","808283","808285","B","1","","","","","32619","E","ANALISIS MATEMATICO I","CP1"
"20925","1537","SISTEMAS OPERATIVOS","C","808283","808285","B","1","","","","","32589","E","CALCULO 1","1020"
"20925","1537","SISTEMAS OPERATIVOS","E","195494","","N","","","","","","5731","C","SISTEMAS OPERATIVOS","1537"
"20925","1537","SISTEMAS OPERATIVOS","C","808285","","AND","","","","","","","","",""
"20920","1532","SISTEMAS OPERATIVOS","E","195480","","N","","","","","","57870","C","SISTEMAS OPERATIVOS","1532"
"58006","S42","SOCIOLOGÍA DE LA EMPRESA Y MANAGEMENT","C","562467","","R","","365","200","","","","","",""
"58006","S42","SOCIOLOGÍA DE LA EMPRESA Y MANAGEMENT","E","610508","","R","","365","200","","","","","",""
"77602","5720","TALLER DE APRENDIZAJE AUTOMATICO","C","802530","802531","N","","","","","","99806","C","TALLER DE APRENDIZAJE AUTOMATICO","5853"
"77602","5720","TALLER DE APRENDIZAJE AUTOMATICO","C","802532","802533","B","1","","","","","81525","C","APRENDIZAJE AUTOMATICO","1866"
"77602","5720","TALLER DE APRENDIZAJE AUTOMATICO","C","802532","802533","B","1","","","","","97038","E","FUNDAMENTOS DE APRENDIZAJE AUTOMATICO Y RECONOCIMIENTO DE PATRONES","5852"
"77602","5720","TALLER DE APRENDIZAJE AUTOMATICO","C","802532","802533","B","1","","","","","6608","C","RECONOCIMIENTO DE PATRONES","5842"
"77602","5720","TALLER DE APRENDIZAJE AUTOMATICO","C","802532","802533","B","1","","","","","4859","C","APRENDIZAJE AUTOMATICO","1827"
"77602","5720","TALLER DE APRENDIZAJE AUTOMATICO","C","802532","802533","B","1","","","","","5041","C","APRENDIZAJE AUTOMATICO","1820"
"77602","5720","TALLER DE APRENDIZAJE AUTOMATICO","C","802531","802533","NOT","","","","","","","","",""
"64139","5853","TALLER DE APRENDIZAJE AUTOMATICO","C","771089","","B","1","","","","","4859","C","APRENDIZAJE AUTOMATICO","1827"
"77602","5720","TALLER DE APRENDIZAJE AUTOMATICO","C","802533","","AND","","","","","","","","",""
"64139","5853","TALLER DE APRENDIZAJE AUTOMATICO","C","771089","","B","1","","","","","5041","C","APRENDIZAJE AUTOMATICO","1820"
"64139","5853","TALLER DE APRENDIZAJE AUTOMATICO","C","771089","","B","1","","","","","81525","C","APRENDIZAJE AUTOMATICO","1866"
"64139","5853","TALLER DE APRENDIZAJE AUTOMATICO","C","771089","","B","1","","","","","97038","E","FUNDAMENTOS DE APRENDIZAJE AUTOMATICO Y RECONOCIMIENTO DE PATRONES","5852"
"18431","1445","TALLER DE ARQUITECTURA DE COMPUTADORAS","C","195496","195497","B","1","","","","","33401","E","ARQUITECTURA DE COMPUTADORES 2","1425"
"18431","1445","TALLER DE ARQUITECTURA DE COMPUTADORAS","C","195496","195497","B","1","","","","","6160","C","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","1444"
"18431","1445","TALLER DE ARQUITECTURA DE COMPUTADORAS","C","195499","195500","I","","","","","","6160","C","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","1444"
"18431","1445","TALLER DE ARQUITECTURA DE COMPUTADORAS","C","195498","195501","B","1","","","","","4314","C","SISTEMAS OPERATIVOS","1511"
"18431","1445","TALLER DE ARQUITECTURA DE COMPUTADORAS","C","195497","195501","NOT","","","","","","","","",""
"18431","1445","TALLER DE ARQUITECTURA DE COMPUTADORAS","C","195495","195501","B","1","","","","","33672","E","ARQUITECTURA DE COMPUTADORAS","1443"
"18431","1445","TALLER DE ARQUITECTURA DE COMPUTADORAS","C","195495","195501","B","1","","","","","33400","E","ARQUITECTURA DE COMPUTADORES 1","1424"
"18431","1445","TALLER DE ARQUITECTURA DE COMPUTADORAS","C","195495","195501","B","1","","","","","32700","E","ARQUITECTURA DE SISTEMAS","CP28"
"18431","1445","TALLER DE ARQUITECTURA DE COMPUTADORAS","C","195495","195501","B","1","","","","","32664","E","INT. A LA ARQUITECTURA DE COMPUTADORES","1403"
"18431","1445","TALLER DE ARQUITECTURA DE COMPUTADORAS","C","195498","195501","B","1","","","","","32170","E","SISTEMAS OPERATIVOS","C350"
"18431","1445","TALLER DE ARQUITECTURA DE COMPUTADORAS","C","195500","195501","NOT","","","","","","","","",""
"18431","1445","TALLER DE ARQUITECTURA DE COMPUTADORAS","C","195498","195501","B","1","","","","","57870","C","SISTEMAS OPERATIVOS","1532"
"18431","1445","TALLER DE ARQUITECTURA DE COMPUTADORAS","C","195498","195501","B","1","","","","","5731","C","SISTEMAS OPERATIVOS","1537"
"18431","1445","TALLER DE ARQUITECTURA DE COMPUTADORAS","C","195498","195501","B","1","","","","","32702","E","SISTEMAS OPERATIVOS","CP31"
"18431","1445","TALLER DE ARQUITECTURA DE COMPUTADORAS","C","195498","195501","B","1","","","","","4441","C","SISTEMAS OPERATIVOS","1518"
"18431","1445","TALLER DE ARQUITECTURA DE COMPUTADORAS","C","195501","","AND","","","","","","","","",""
"50810","1774","TALLER DE EVAL. DE TECN. DE LA INF.","C","515188","515189","M","","","","","","","","",""
"50810","1774","TALLER DE EVAL. DE TECN. DE LA INF.","C","515192","515193","M","","","","","","","","",""
"50810","1774","TALLER DE EVAL. DE TECN. DE LA INF.","C","515190","515194","M","","","","","","","","",""
"50810","1774","TALLER DE EVAL. DE TECN. DE LA INF.","C","515191","515194","N","","","","","","4316","C","TALLER DE PROGRAMACION","1327"
"50810","1774","TALLER DE EVAL. DE TECN. DE LA INF.","C","515189","515194","NOT","","","","","","","","",""
"50810","1774","TALLER DE EVAL. DE TECN. DE LA INF.","C","515187","515194","M","","","","","","","","",""
"50810","1774","TALLER DE EVAL. DE TECN. DE LA INF.","C","515193","515194","NOT","","","","","","","","",""
"50810","1774","TALLER DE EVAL. DE TECN. DE LA INF.","C","515194","","AND","","","","","","","","",""
"18424","1428","TALLER DE FIRMWARE","C","195503","195504","B","1","","","","","5731","C","SISTEMAS OPERATIVOS","1537"
"18424","1428","TALLER DE FIRMWARE","C","195502","195504","B","1","","","","","4296","C","INT. A LA ARQUITECTURA DE COMPUTADORES","1403"
"18424","1428","TALLER DE FIRMWARE","C","195502","195504","B","1","","","","","6160","C","ASPECTOS AVANZ. DE ARQ.DE COMPUTADORAS","1444"
"18424","1428","TALLER DE FIRMWARE","C","195502","195504","B","1","","","","","6161","C","TALLER DE ARQUITECTURA DE COMPUTADORAS","1445"
"18424","1428","TALLER DE FIRMWARE","C","195502","195504","B","1","","","","","32700","E","ARQUITECTURA DE SISTEMAS","CP28"
"18424","1428","TALLER DE FIRMWARE","C","195502","195504","B","1","","","","","58141","C","ARQUITECTURA DE COMPUTADORES 2","1425"
"18424","1428","TALLER DE FIRMWARE","C","195502","195504","B","1","","","","","58200","C","REDES DE COMPUTADORAS","1446"
"18424","1428","TALLER DE FIRMWARE","C","195502","195504","B","1","","","","","63833","E","COMPL.ARQUITECTURA DE COMPUTADORAS","1453"
"18424","1428","TALLER DE FIRMWARE","C","195502","195504","B","1","","","","","64663","E","ASPECTOS BASICOS DE REDES DE COMPUT","1454"
"18424","1428","TALLER DE FIRMWARE","C","195503","195504","B","1","","","","","4314","C","SISTEMAS OPERATIVOS","1511"
"18424","1428","TALLER DE FIRMWARE","C","195503","195504","B","1","","","","","4441","C","SISTEMAS OPERATIVOS","1518"
"18424","1428","TALLER DE FIRMWARE","C","195503","195504","B","1","","","","","57870","C","SISTEMAS OPERATIVOS","1532"
"18424","1428","TALLER DE FIRMWARE","C","195503","195504","B","1","","","","","32702","E","SISTEMAS OPERATIVOS","CP31"
"18424","1428","TALLER DE FIRMWARE","C","195503","195504","B","1","","","","","32170","E","SISTEMAS OPERATIVOS","C350"
"18424","1428","TALLER DE FIRMWARE","C","195504","","AND","","","","","","","","",""
"20777","1766","TALLER DE GEST.Y TEC.PROC.NEGOCIO (TBPM)","C","195505","195507","B","2","","","","","4318","C","TALLER III (1ER.SEM.)","CP30"
"20777","1766","TALLER DE GEST.Y TEC.PROC.NEGOCIO (TBPM)","C","195505","195507","B","2","","","","","4494","C","TALLER III ( 2DO.SEM.)","CP71"
"20777","1766","TALLER DE GEST.Y TEC.PROC.NEGOCIO (TBPM)","C","195506","195507","N","","","","","","4316","C","TALLER DE PROGRAMACION","1327"
"20777","1766","TALLER DE GEST.Y TEC.PROC.NEGOCIO (TBPM)","C","195507","","OR","","","","","","","","",""
"18429","1449","TALLER DE GPGPU","C","37484","","N","","","","","","5718","C","COMPUT.DE PR.GRAL.EN UNID.DE PROC.GRAF.","1447"
"40451","1770","TALLER DE ING.DIRIGIDA POR MODELOS","C","195508","195510","B","2","","","","","4318","C","TALLER III (1ER.SEM.)","CP30"
"40451","1770","TALLER DE ING.DIRIGIDA POR MODELOS","C","195509","195510","N","","","","","","4316","C","TALLER DE PROGRAMACION","1327"
"40451","1770","TALLER DE ING.DIRIGIDA POR MODELOS","C","195508","195510","B","2","","","","","4494","C","TALLER III ( 2DO.SEM.)","CP71"
"40451","1770","TALLER DE ING.DIRIGIDA POR MODELOS","C","195510","","OR","","","","","","","","",""
"72209","1888","TALLER DE INICIACION A LOS SISTEMAS CIBER-FISICOS","C","654775","654776","R","","365","101","","","","","",""
"72209","1888","TALLER DE INICIACION A LOS SISTEMAS CIBER-FISICOS","C","654776","654777","NOT","","","","","","","","",""
"72209","1888","TALLER DE INICIACION A LOS SISTEMAS CIBER-FISICOS","C","654774","654777","D","","","10","4580","PROGRAMACION","","","",""
"72209","1888","TALLER DE INICIACION A LOS SISTEMAS CIBER-FISICOS","C","654777","","AND","","","","","","","","",""
"72360","O6311","TALLER DE INTERACCIÓN","E","680338","","N","","","","","","111502","C","TALLER DE INTERACCIÓN","O6311"
"72360","O6311","TALLER DE INTERACCIÓN","C","680335","","N","","","","","","4527","C","INT. A LA INGENIERIA DE SOFTWARE","1716"
"20782","1768","TALLER DE INTERACCION PERSONA COMPUTAD.","C","195511","195513","B","1","","","","","33015","E","INT. A LA INGENIERIA DE SOFTWARE","1716"
"20782","1768","TALLER DE INTERACCION PERSONA COMPUTAD.","C","195512","195513","N","","","","","","5071","C","INTERACCION PERSONA COMPUTADORA","1749"
"20782","1768","TALLER DE INTERACCION PERSONA COMPUTAD.","C","195511","195513","B","1","","","","","4650","C","TALLER IV (2DO.SEM.)","CP366"
"20782","1768","TALLER DE INTERACCION PERSONA COMPUTAD.","C","195513","","AND","","","","","","","","",""
"37736","1947","TALLER DE LENG.Y TEC.DE LA WEB SEMANTICA","C","195514","195516","B","1","","","","","58195","C","ARQUITECTURA DE COMPUTADORAS","1443"
"37736","1947","TALLER DE LENG.Y TEC.DE LA WEB SEMANTICA","C","195514","195516","B","1","","","","","33100","E","COMUNICACION DE DATOS","CP364"
"37736","1947","TALLER DE LENG.Y TEC.DE LA WEB SEMANTICA","C","195514","195516","B","1","","","","","57917","C","INT. A LAS REDES DE COMPUTADORES","1406"
"37736","1947","TALLER DE LENG.Y TEC.DE LA WEB SEMANTICA","C","195514","195516","B","1","","","","","58200","C","REDES DE COMPUTADORAS","1446"
"37736","1947","TALLER DE LENG.Y TEC.DE LA WEB SEMANTICA","C","195514","195516","B","1","","","","","64663","E","ASPECTOS BASICOS DE REDES DE COMPUT","1454"
"37736","1947","TALLER DE LENG.Y TEC.DE LA WEB SEMANTICA","C","195515","195516","B","1","","","","","4471","C","FUNDAMENTOS DE BASES DE DATOS","1911"
"37736","1947","TALLER DE LENG.Y TEC.DE LA WEB SEMANTICA","C","195515","195516","B","1","","","","","33099","E","BASES DE DATOS","CP362"
"37736","1947","TALLER DE LENG.Y TEC.DE LA WEB SEMANTICA","C","195515","195516","B","1","","","","","34086","E","CREDITOS ASIGNADOS POR REVALIDA","BD10"
"37736","1947","TALLER DE LENG.Y TEC.DE LA WEB SEMANTICA","C","195516","","AND","","","","","","","","",""
"68811","1876","TALLER DE MINERIA DE PROCESOS DE NEGOCIO (TPM)","C","595113","595115","N","","","","","","4316","C","TALLER DE PROGRAMACION","1327"
"68811","1876","TALLER DE MINERIA DE PROCESOS DE NEGOCIO (TPM)","C","595114","595115","N","","","","","","4471","C","FUNDAMENTOS DE BASES DE DATOS","1911"
"68811","1876","TALLER DE MINERIA DE PROCESOS DE NEGOCIO (TPM)","C","595115","","AND","","","","","","","","",""
"53289","1778","TALLER DE PLAN Y SEG DE PROY DE SOFTWARE","C","405737","","M","","","","","","","","",""
"18269","1327","TALLER DE PROGRAMACION","C","617358","617360","N","","","","","","4306","C","PROGRAMACION 4","1324"
"18269","1327","TALLER DE PROGRAMACION","C","617359","617360","B","1","","","","","32701","E","PROGRAMACION III","CP29"
